File mem_tracer.c, line 89, storeCommands:main:global allocated new memory segment at address 0xaaaacf4c7300 to size 80.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d23f0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2480.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2510.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d25a0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2630.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d26c0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2750.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d27e0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2870.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2900.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d22f0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2a00.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2990.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2b00.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2b90.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2c20.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2cb0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2d40.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2dd0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2e60.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2ef0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2f80.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3010.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d30a0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d2a90.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d31a0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3130.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d32a0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3330.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d33c0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3450.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d34e0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3570.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3600.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3690.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3720.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d37b0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3840.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3230.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3940.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d38d0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3a40.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3ad0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3b60.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3bf0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3c80.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3d10.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3da0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3e30.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3ec0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3f50.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d3fe0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d39d0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d40e0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4070.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d41e0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4270.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4300.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4390.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4420.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d44b0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4540.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d45d0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4660.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d46f0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4780.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4170.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4880.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4810.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4980.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4a10.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4aa0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4b30.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4bc0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4c50.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4ce0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4d70.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4e00.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4e90.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4f20.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4910.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5020.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d4fb0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5120.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d51b0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5240.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d52d0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5360.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d53f0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5480.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5510.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d55a0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5630.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d56c0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d50b0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d57c0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5750.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d58c0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5950.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d59e0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5a70.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5b00.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5b90.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5c20.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5cb0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5d40.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5dd0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5e60.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5850.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5f60.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d5ef0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cfed0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cff60.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4cfff0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d0080.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d0110.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d01a0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d0230.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d02c0.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d0350.
File mem_tracer.c, line 132, freeCommands:main:global allocated new memory segment at address 0xaaaacf4d03e0.
